"helper","receiver","helper.sex","helper.type","receiver.sex","kinship","help.rate","dyad","reciprocal.dyad","udyad","reciprocal.help.rate"
"B-41207","BB-9353","F","Resident Female","F",0,0,"B-41207-->BB-9353","BB-9353-->B-41207","B-41207_BB-9353",NA
"B-41207","BB-9355","F","Resident Female","F",0,0,"B-41207-->BB-9355","BB-9355-->B-41207","B-41207_BB-9355",NA
"B-41208","B-41250","M","Resident Male","F",0,0,"B-41208-->B-41250","B-41250-->B-41208","B-41208_B-41250",NA
"B-41208","B-41251","M","Resident Male","F",0,0,"B-41208-->B-41251","B-41251-->B-41208","B-41208_B-41251",NA
"B-41208","BB-4277","M","Resident Male","F",0,0,"B-41208-->BB-4277","BB-4277-->B-41208","B-41208_BB-4277",NA
"B-41208","BB-6676","M","Resident Male","F",0,0,"B-41208-->BB-6676","BB-6676-->B-41208","B-41208_BB-6676",NA
"B-41208","BB-6678","M","Resident Male","F",0,0,"B-41208-->BB-6678","BB-6678-->B-41208","B-41208_BB-6678",NA
"B-41211","BB-4347","F","Resident Female","F",0,0,"B-41211-->BB-4347","BB-4347-->B-41211","B-41211_BB-4347",NA
"B-41212","BB-4347","F","Resident Female","F",0,0,"B-41212-->BB-4347","BB-4347-->B-41212","B-41212_BB-4347",NA
"B-41213","BB-4347","F","Resident Female","F",0,0.0138888888888889,"B-41213-->BB-4347","BB-4347-->B-41213","B-41213_BB-4347",NA
"B-41216","B-41245","F","Resident Female","F",0,0,"B-41216-->B-41245","B-41245-->B-41216","B-41216_B-41245",NA
"B-41216","B-41362","F","Resident Female","F",0,0,"B-41216-->B-41362","B-41362-->B-41216","B-41216_B-41362",NA
"B-41216","BB-4239","F","Resident Female","F",0,0,"B-41216-->BB-4239","BB-4239-->B-41216","B-41216_BB-4239",NA
"B-41216","BB-4355","F","Resident Female","F",0.5,0,"B-41216-->BB-4355","BB-4355-->B-41216","B-41216_BB-4355",NA
"B-41216","BB-6633","F","Resident Female","F",0,0,"B-41216-->BB-6633","BB-6633-->B-41216","B-41216_BB-6633",NA
"B-41217","B-41250","M","Resident Male","F",0,0,"B-41217-->B-41250","B-41250-->B-41217","B-41217_B-41250",NA
"B-41217","B-41251","M","Resident Male","F",0,0,"B-41217-->B-41251","B-41251-->B-41217","B-41217_B-41251",NA
"B-41217","BB-4277","M","Resident Male","F",0,0,"B-41217-->BB-4277","BB-4277-->B-41217","B-41217_BB-4277",NA
"B-41217","BB-6629","M","Resident Male","F",0,0.0166666666666667,"B-41217-->BB-6629","BB-6629-->B-41217","B-41217_BB-6629",NA
"B-41219","B-40917","M","Resident Male","F",0,0.0194444444444444,"B-41219-->B-40917","B-40917-->B-41219","B-40917_B-41219",NA
"B-41219","B-40938","M","Resident Male","F",0,0,"B-41219-->B-40938","B-40938-->B-41219","B-40938_B-41219",NA
"B-41219","B-41232","M","Resident Male","F",0,0,"B-41219-->B-41232","B-41232-->B-41219","B-41219_B-41232",NA
"B-41219","B-41314","M","Resident Male","F",0,0,"B-41219-->B-41314","B-41314-->B-41219","B-41219_B-41314",NA
"B-41219","B-41350","M","Resident Male","F",0,0,"B-41219-->B-41350","B-41350-->B-41219","B-41219_B-41350",NA
"B-41219","B-41352","M","Resident Male","F",0.5,0,"B-41219-->B-41352","B-41352-->B-41219","B-41219_B-41352",NA
"B-41219","BB-6628","M","Resident Male","F",0,0,"B-41219-->BB-6628","BB-6628-->B-41219","B-41219_BB-6628",NA
"B-41219","BB-6694","M","Resident Male","F",0,0,"B-41219-->BB-6694","BB-6694-->B-41219","B-41219_BB-6694",NA
"B-41219","BB-6695","M","Resident Male","F",0,0,"B-41219-->BB-6695","BB-6695-->B-41219","B-41219_BB-6695",NA
"B-41219","BB-6768","M","Resident Male","F",0,0,"B-41219-->BB-6768","BB-6768-->B-41219","B-41219_BB-6768",NA
"B-41219","BB-9457","M","Resident Male","F",0,0,"B-41219-->BB-9457","BB-9457-->B-41219","B-41219_BB-9457",NA
"B-41219","BB-9459","M","Resident Male","F",0,0,"B-41219-->BB-9459","BB-9459-->B-41219","B-41219_BB-9459",NA
"B-41220","B-40917","M","Resident Male","F",0,0.0168478260869565,"B-41220-->B-40917","B-40917-->B-41220","B-40917_B-41220",NA
"B-41220","B-40938","M","Resident Male","F",0,0,"B-41220-->B-40938","B-40938-->B-41220","B-40938_B-41220",0
"B-41220","B-41232","M","Resident Male","F",0,0,"B-41220-->B-41232","B-41232-->B-41220","B-41220_B-41232",0
"B-41220","B-41314","M","Resident Male","F",0,0,"B-41220-->B-41314","B-41314-->B-41220","B-41220_B-41314",0
"B-41220","B-41350","M","Resident Male","F",0,0,"B-41220-->B-41350","B-41350-->B-41220","B-41220_B-41350",0
"B-41220","B-41352","M","Resident Male","F",0.5,0,"B-41220-->B-41352","B-41352-->B-41220","B-41220_B-41352",0
"B-41220","BB-6695","M","Resident Male","F",0,0,"B-41220-->BB-6695","BB-6695-->B-41220","B-41220_BB-6695",0
"B-41223","B-40917","F","Resident Female","F",0.5,0.0840277777777778,"B-41223-->B-40917","B-40917-->B-41223","B-40917_B-41223",NA
"B-41223","B-40918","F","Resident Female","F",0,0,"B-41223-->B-40918","B-40918-->B-41223","B-40918_B-41223",NA
"B-41223","B-41246","F","Resident Female","F",0,0.158333333333333,"B-41223-->B-41246","B-41246-->B-41223","B-41223_B-41246",NA
"B-41223","B-41360","F","Resident Female","F",0,0.0372222222222222,"B-41223-->B-41360","B-41360-->B-41223","B-41223_B-41360",NA
"B-41224","B-40917","F","Resident Female","F",0.5,0.0191919191919192,"B-41224-->B-40917","B-40917-->B-41224","B-40917_B-41224",NA
"B-41224","B-40918","F","Resident Female","F",0,0,"B-41224-->B-40918","B-40918-->B-41224","B-40918_B-41224",NA
"B-41224","B-40938","F","Resident Female","F",0,0,"B-41224-->B-40938","B-40938-->B-41224","B-40938_B-41224",NA
"B-41224","B-41246","F","Resident Female","F",0,0.273484848484848,"B-41224-->B-41246","B-41246-->B-41224","B-41224_B-41246",NA
"B-41224","B-41360","F","Resident Female","F",0,0.0148148148148148,"B-41224-->B-41360","B-41360-->B-41224","B-41224_B-41360",NA
"B-41224","BB-6659","F","Resident Female","F",0,0,"B-41224-->BB-6659","BB-6659-->B-41224","B-41224_BB-6659",NA
"B-41226","B-41247","M","Immigrant Male","F",-0.2751,0,"B-41226-->B-41247","B-41247-->B-41226","B-41226_B-41247",NA
"B-41226","BB-4212","M","Immigrant Male","F",-0.1297,0,"B-41226-->BB-4212","BB-4212-->B-41226","B-41226_BB-4212",NA
"B-41226","BB-4276","M","Immigrant Male","F",-0.1512,0,"B-41226-->BB-4276","BB-4276-->B-41226","B-41226_BB-4276",NA
"B-41226","BB-6743","M","Immigrant Male","F",-0.1483,0,"B-41226-->BB-6743","BB-6743-->B-41226","B-41226_BB-6743",NA
"B-41226","BB-9424","M","Immigrant Male","F",-0.2005,0.0166666666666667,"B-41226-->BB-9424","BB-9424-->B-41226","B-41226_BB-9424",NA
"B-41227","B-40917","M","Immigrant Male","F",-0.0481,0.0583333333333333,"B-41227-->B-40917","B-40917-->B-41227","B-40917_B-41227",NA
"B-41227","B-41283","M","Immigrant Male","F",0.004,0,"B-41227-->B-41283","B-41283-->B-41227","B-41227_B-41283",NA
"B-41227","B-41366","M","Immigrant Male","F",0.247,0,"B-41227-->B-41366","B-41366-->B-41227","B-41227_B-41366",NA
"B-41227","BB-4212","M","Immigrant Male","F",0.0674,0,"B-41227-->BB-4212","BB-4212-->B-41227","B-41227_BB-4212",NA
"B-41227","BB-6743","M","Immigrant Male","F",0.164,0,"B-41227-->BB-6743","BB-6743-->B-41227","B-41227_BB-6743",NA
"B-41227","BB-6768","M","Immigrant Male","F",-0.1843,0.0166666666666667,"B-41227-->BB-6768","BB-6768-->B-41227","B-41227_BB-6768",NA
"B-41227","BB-6796","M","Immigrant Male","F",0.1483,0,"B-41227-->BB-6796","BB-6796-->B-41227","B-41227_BB-6796",NA
"B-41227","BB-9486","M","Immigrant Male","F",0.0866,0,"B-41227-->BB-9486","BB-9486-->B-41227","B-41227_BB-9486",NA
"B-41227","BB-9487","M","Immigrant Male","F",-0.2436,0,"B-41227-->BB-9487","BB-9487-->B-41227","B-41227_BB-9487",NA
"B-41229","B-41283","M","Immigrant Male","F",0.3419,0,"B-41229-->B-41283","B-41283-->B-41229","B-41229_B-41283",NA
"B-41229","B-41366","M","Immigrant Male","F",-0.1695,0,"B-41229-->B-41366","B-41366-->B-41229","B-41229_B-41366",NA
"B-41229","BB-4212","M","Immigrant Male","F",0.0203,0,"B-41229-->BB-4212","BB-4212-->B-41229","B-41229_BB-4212",NA
"B-41229","BB-6743","M","Immigrant Male","F",-0.0991,0,"B-41229-->BB-6743","BB-6743-->B-41229","B-41229_BB-6743",NA
"B-41229","BB-6796","M","Immigrant Male","F",-0.0794,0,"B-41229-->BB-6796","BB-6796-->B-41229","B-41229_BB-6796",NA
"B-41229","BB-9486","M","Immigrant Male","F",-0.0308,0,"B-41229-->BB-9486","BB-9486-->B-41229","B-41229_BB-9486",NA
"B-41229","BB-9487","M","Immigrant Male","F",0.4166,0,"B-41229-->BB-9487","BB-9487-->B-41229","B-41229_BB-9487",NA
"B-41230","B-41366","M","Immigrant Male","F",0.0212,0,"B-41230-->B-41366","B-41366-->B-41230","B-41230_B-41366",NA
"B-41230","BB-4212","M","Immigrant Male","F",0.0879,0,"B-41230-->BB-4212","BB-4212-->B-41230","B-41230_BB-4212",NA
"B-41232","B-41314","F","Immigrant Female","F",-0.2503,0,"B-41232-->B-41314","B-41314-->B-41232","B-41232_B-41314",0
"B-41232","B-41350","F","Immigrant Female","F",-0.1719,0,"B-41232-->B-41350","B-41350-->B-41232","B-41232_B-41350",0
"B-41232","BB-6694","F","Immigrant Female","F",-0.0363,0,"B-41232-->BB-6694","BB-6694-->B-41232","B-41232_BB-6694",NA
"B-41233","B-40917","F","Resident Female","F",0,0.01415770609319,"B-41233-->B-40917","B-40917-->B-41233","B-40917_B-41233",NA
"B-41233","B-40918","F","Resident Female","F",0,0.133333333333333,"B-41233-->B-40918","B-40918-->B-41233","B-40918_B-41233",NA
"B-41233","B-40938","F","Resident Female","F",0,0,"B-41233-->B-40938","B-40938-->B-41233","B-40938_B-41233",NA
"B-41233","B-41246","F","Resident Female","F",0,0.150042087542088,"B-41233-->B-41246","B-41246-->B-41233","B-41233_B-41246",NA
"B-41233","B-41360","F","Resident Female","F",0.5,0.00625,"B-41233-->B-41360","B-41360-->B-41233","B-41233_B-41360",NA
"B-41233","BB-6659","F","Resident Female","F",0,0,"B-41233-->BB-6659","BB-6659-->B-41233","B-41233_BB-6659",NA
"B-41233","BB-9350","F","Resident Female","F",0,0,"B-41233-->BB-9350","BB-9350-->B-41233","B-41233_BB-9350",NA
"B-41234","B-41366","F","Immigrant Female","F",0.0954,0,"B-41234-->B-41366","B-41366-->B-41234","B-41234_B-41366",NA
"B-41234","BB-4212","F","Immigrant Female","F",0.0462,0,"B-41234-->BB-4212","BB-4212-->B-41234","B-41234_BB-4212",NA
"B-41239","B-41240","F","Immigrant Female","F",-0.265,0.0146464646464646,"B-41239-->B-41240","B-41240-->B-41239","B-41239_B-41240",0
"B-41239","B-41245","F","Immigrant Female","F",-0.0856,0,"B-41239-->B-41245","B-41245-->B-41239","B-41239_B-41245",NA
"B-41239","B-41249","F","Immigrant Female","F",-0.1548,0,"B-41239-->B-41249","B-41249-->B-41239","B-41239_B-41249",0
"B-41239","B-41263","F","Immigrant Female","F",0.0301,0.0763888888888889,"B-41239-->B-41263","B-41263-->B-41239","B-41239_B-41263",0
"B-41239","B-41268","F","Immigrant Female","F",0.0312,0.01,"B-41239-->B-41268","B-41268-->B-41239","B-41239_B-41268",NA
"B-41239","B-41362","F","Immigrant Female","F",-0.2162,0,"B-41239-->B-41362","B-41362-->B-41239","B-41239_B-41362",NA
"B-41239","B-41374","F","Immigrant Female","F",0.0436,0,"B-41239-->B-41374","B-41374-->B-41239","B-41239_B-41374",0
"B-41239","BB-4224","F","Immigrant Female","F",-0.0048,0,"B-41239-->BB-4224","BB-4224-->B-41239","B-41239_BB-4224",NA
"B-41239","BB-4256","F","Immigrant Female","F",0.0531,0,"B-41239-->BB-4256","BB-4256-->B-41239","B-41239_BB-4256",0
"B-41239","BB-4365","F","Immigrant Female","F",0.0528,0,"B-41239-->BB-4365","BB-4365-->B-41239","B-41239_BB-4365",0
"B-41239","BB-6629","F","Immigrant Female","F",0.0101,0,"B-41239-->BB-6629","BB-6629-->B-41239","B-41239_BB-6629",NA
"B-41239","BB-6681","F","Immigrant Female","F",-0.1189,0,"B-41239-->BB-6681","BB-6681-->B-41239","B-41239_BB-6681",0
"B-41239","BB-9334","F","Immigrant Female","F",-0.1437,0,"B-41239-->BB-9334","BB-9334-->B-41239","B-41239_BB-9334",0
"B-41240","B-41239","F","Immigrant Female","F",-0.265,0,"B-41240-->B-41239","B-41239-->B-41240","B-41239_B-41240",0.0146464646464646
"B-41240","B-41245","F","Immigrant Female","F",-0.1911,0,"B-41240-->B-41245","B-41245-->B-41240","B-41240_B-41245",0
"B-41240","B-41249","F","Immigrant Female","F",-0.3064,0,"B-41240-->B-41249","B-41249-->B-41240","B-41240_B-41249",0
"B-41240","B-41362","F","Immigrant Female","F",0.376,0,"B-41240-->B-41362","B-41362-->B-41240","B-41240_B-41362",NA
"B-41240","B-41374","F","Immigrant Female","F",-0.2931,0,"B-41240-->B-41374","B-41374-->B-41240","B-41240_B-41374",0
"B-41240","BB-4256","F","Immigrant Female","F",-0.2314,0,"B-41240-->BB-4256","BB-4256-->B-41240","B-41240_BB-4256",0
"B-41240","BB-6629","F","Immigrant Female","F",-0.0678,0.00729166666666667,"B-41240-->BB-6629","BB-6629-->B-41240","B-41240_BB-6629",NA
"B-41240","BB-6681","F","Immigrant Female","F",-0.3173,0,"B-41240-->BB-6681","BB-6681-->B-41240","B-41240_BB-6681",0
"B-41240","BB-9319","F","Immigrant Female","F",-0.0695,0,"B-41240-->BB-9319","BB-9319-->B-41240","B-41240_BB-9319",0
"B-41240","BB-9334","F","Immigrant Female","F",0.2978,0,"B-41240-->BB-9334","BB-9334-->B-41240","B-41240_BB-9334",0
"B-41240","BB-9361","F","Immigrant Female","F",-0.2024,0,"B-41240-->BB-9361","BB-9361-->B-41240","B-41240_BB-9361",NA
"B-41240","BB-9533","F","Immigrant Female","F",-0.4099,0,"B-41240-->BB-9533","BB-9533-->B-41240","B-41240_BB-9533",NA
"B-41241","BB-4256","F","Immigrant Female","F",0.032,0,"B-41241-->BB-4256","BB-4256-->B-41241","B-41241_BB-4256",NA
"B-41242","B-41239","M","Immigrant Male","F",-0.2625,0,"B-41242-->B-41239","B-41239-->B-41242","B-41239_B-41242",NA
"B-41242","B-41240","M","Immigrant Male","F",-0.2325,0,"B-41242-->B-41240","B-41240-->B-41242","B-41240_B-41242",NA
"B-41242","B-41247","M","Immigrant Male","F",0.0118,0.1,"B-41242-->B-41247","B-41247-->B-41242","B-41242_B-41247",NA
"B-41242","B-41350","M","Immigrant Male","F",-0.0621,0.00833333333333333,"B-41242-->B-41350","B-41350-->B-41242","B-41242_B-41350",NA
"B-41242","BB-4256","M","Immigrant Male","F",0.0525,0,"B-41242-->BB-4256","BB-4256-->B-41242","B-41242_BB-4256",NA
"B-41242","BB-4258","M","Immigrant Male","F",0.1704,0,"B-41242-->BB-4258","BB-4258-->B-41242","B-41242_BB-4258",NA
"B-41242","BB-4365","M","Immigrant Male","F",-0.1254,0,"B-41242-->BB-4365","BB-4365-->B-41242","B-41242_BB-4365",NA
"B-41244","B-40917","F","Immigrant Female","F",-0.2108,0.0131172839506173,"B-41244-->B-40917","B-40917-->B-41244","B-40917_B-41244",NA
"B-41244","B-40938","F","Immigrant Female","F",-0.3241,0,"B-41244-->B-40938","B-40938-->B-41244","B-40938_B-41244",NA
"B-41244","B-41360","F","Immigrant Female","F",-0.4114,0.005,"B-41244-->B-41360","B-41360-->B-41244","B-41244_B-41360",NA
"B-41244","BB-6659","F","Immigrant Female","F",-0.5521,0,"B-41244-->BB-6659","BB-6659-->B-41244","B-41244_BB-6659",NA
"B-41245","B-41240","F","Immigrant Female","F",-0.1911,0,"B-41245-->B-41240","B-41240-->B-41245","B-41240_B-41245",0
"B-41245","B-41249","F","Immigrant Female","F",0.1798,0,"B-41245-->B-41249","B-41249-->B-41245","B-41245_B-41249",0
"B-41245","B-41362","F","Immigrant Female","F",-0.0592,0,"B-41245-->B-41362","B-41362-->B-41245","B-41245_B-41362",0
"B-41245","BB-6625","F","Immigrant Female","F",0.1164,0,"B-41245-->BB-6625","BB-6625-->B-41245","B-41245_BB-6625",NA
"B-41245","BB-6629","F","Immigrant Female","F",0.1487,0.227651515151515,"B-41245-->BB-6629","BB-6629-->B-41245","B-41245_BB-6629",NA
"B-41245","BB-6681","F","Immigrant Female","F",0.3029,0,"B-41245-->BB-6681","BB-6681-->B-41245","B-41245_BB-6681",0
"B-41245","BB-9334","F","Immigrant Female","F",0.3121,0,"B-41245-->BB-9334","BB-9334-->B-41245","B-41245_BB-9334",NA
"B-41246","B-40917","F","Immigrant Female","F",0.1107,0,"B-41246-->B-40917","B-40917-->B-41246","B-40917_B-41246",0.00791245791245791
"B-41246","B-40938","F","Immigrant Female","F",-0.014,0,"B-41246-->B-40938","B-40938-->B-41246","B-40938_B-41246",NA
"B-41246","B-41360","F","Immigrant Female","F",0.0853,0.00246913580246914,"B-41246-->B-41360","B-41360-->B-41246","B-41246_B-41360",0
"B-41246","BB-6659","F","Immigrant Female","F",-0.1655,0,"B-41246-->BB-6659","BB-6659-->B-41246","B-41246_BB-6659",NA
"B-41247","BB-4212","F","Immigrant Female","F",0.1018,0,"B-41247-->BB-4212","BB-4212-->B-41247","B-41247_BB-4212",NA
"B-41247","BB-4276","F","Immigrant Female","F",0.0509,0.00833333333333333,"B-41247-->BB-4276","BB-4276-->B-41247","B-41247_BB-4276",0
"B-41247","BB-6743","F","Immigrant Female","F",0.3026,0.0138888888888889,"B-41247-->BB-6743","BB-6743-->B-41247","B-41247_BB-6743",0.0666666666666667
"B-41247","BB-9424","F","Immigrant Female","F",0.329,0,"B-41247-->BB-9424","BB-9424-->B-41247","B-41247_BB-9424",NA
"B-41248","B-40917","F","Immigrant Female","F",-0.1064,0,"B-41248-->B-40917","B-40917-->B-41248","B-40917_B-41248",NA
"B-41248","B-40938","F","Immigrant Female","F",0.3575,0,"B-41248-->B-40938","B-40938-->B-41248","B-40938_B-41248",NA
"B-41248","B-41232","F","Immigrant Female","F",0.2886,0,"B-41248-->B-41232","B-41232-->B-41248","B-41232_B-41248",NA
"B-41248","B-41314","F","Immigrant Female","F",0.1406,0,"B-41248-->B-41314","B-41314-->B-41248","B-41248_B-41314",NA
"B-41248","B-41350","F","Immigrant Female","F",-0.0114,0,"B-41248-->B-41350","B-41350-->B-41248","B-41248_B-41350",NA
"B-41248","BB-11928","F","Immigrant Female","F",0.1601,0,"B-41248-->BB-11928","BB-11928-->B-41248","B-41248_BB-11928",NA
"B-41248","BB-11946","F","Immigrant Female","F",0.0295,0,"B-41248-->BB-11946","BB-11946-->B-41248","B-41248_BB-11946",NA
"B-41248","BB-11950","F","Immigrant Female","F",0.2335,0,"B-41248-->BB-11950","BB-11950-->B-41248","B-41248_BB-11950",NA
"B-41248","BB-6628","F","Immigrant Female","F",-0.0701,0,"B-41248-->BB-6628","BB-6628-->B-41248","B-41248_BB-6628",NA
"B-41248","BB-6694","F","Immigrant Female","F",0.2468,0,"B-41248-->BB-6694","BB-6694-->B-41248","B-41248_BB-6694",NA
"B-41248","BB-6695","F","Immigrant Female","F",0.2799,0,"B-41248-->BB-6695","BB-6695-->B-41248","B-41248_BB-6695",NA
"B-41248","BB-9457","F","Immigrant Female","F",-0.0667,0,"B-41248-->BB-9457","BB-9457-->B-41248","B-41248_BB-9457",NA
"B-41248","BB-9459","F","Immigrant Female","F",0.2338,0,"B-41248-->BB-9459","BB-9459-->B-41248","B-41248_BB-9459",NA
"B-41249","B-41239","F","Immigrant Female","F",-0.1548,0,"B-41249-->B-41239","B-41239-->B-41249","B-41239_B-41249",0
"B-41249","B-41240","F","Immigrant Female","F",-0.3064,0,"B-41249-->B-41240","B-41240-->B-41249","B-41240_B-41249",0
"B-41249","B-41245","F","Immigrant Female","F",0.1798,0,"B-41249-->B-41245","B-41245-->B-41249","B-41245_B-41249",0
"B-41249","B-41362","F","Immigrant Female","F",-0.1293,0,"B-41249-->B-41362","B-41362-->B-41249","B-41249_B-41362",NA
"B-41249","B-41374","F","Immigrant Female","F",0.37,0,"B-41249-->B-41374","B-41374-->B-41249","B-41249_B-41374",0
"B-41249","BB-6629","F","Immigrant Female","F",0.2325,0,"B-41249-->BB-6629","BB-6629-->B-41249","B-41249_BB-6629",NA
"B-41249","BB-6681","F","Immigrant Female","F",0.6314,0,"B-41249-->BB-6681","BB-6681-->B-41249","B-41249_BB-6681",0
"B-41249","BB-9334","F","Immigrant Female","F",-0.1293,0,"B-41249-->BB-9334","BB-9334-->B-41249","B-41249_BB-9334",NA
"B-41250","BB-4277","F","Immigrant Female","F",0.0557,0.025,"B-41250-->BB-4277","BB-4277-->B-41250","B-41250_BB-4277",0
"B-41250","BB-6676","F","Immigrant Female","F",-0.1218,0,"B-41250-->BB-6676","BB-6676-->B-41250","B-41250_BB-6676",0.0833333333333333
"B-41250","BB-6678","F","Immigrant Female","F",-0.1033,0,"B-41250-->BB-6678","BB-6678-->B-41250","B-41250_BB-6678",0
"B-41251","B-41250","F","Immigrant Female","F",-0.1383,0,"B-41251-->B-41250","B-41250-->B-41251","B-41250_B-41251",NA
"B-41251","B-41267","F","Immigrant Female","F",0.3124,0,"B-41251-->B-41267","B-41267-->B-41251","B-41251_B-41267",0
"B-41251","BB-4277","F","Immigrant Female","F",0.2404,0,"B-41251-->BB-4277","BB-4277-->B-41251","B-41251_BB-4277",0
"B-41251","BB-6676","F","Immigrant Female","F",0.2214,0.0138888888888889,"B-41251-->BB-6676","BB-6676-->B-41251","B-41251_BB-6676",NA
"B-41251","BB-6678","F","Immigrant Female","F",-0.0685,0.00416666666666667,"B-41251-->BB-6678","BB-6678-->B-41251","B-41251_BB-6678",NA
"B-41255","B-41245","M","Other Male","F",0,0.0238095238095238,"B-41255-->B-41245","B-41245-->B-41255","B-41245_B-41255",NA
"B-41255","BB-4239","M","Other Male","F",0,0,"B-41255-->BB-4239","BB-4239-->B-41255","B-41255_BB-4239",NA
"B-41255","BB-4355","M","Other Male","F",0,0,"B-41255-->BB-4355","BB-4355-->B-41255","B-41255_BB-4355",0.0180555555555556
"B-41255","BB-6633","M","Other Male","F",0,0,"B-41255-->BB-6633","BB-6633-->B-41255","B-41255_BB-6633",0
"B-41260","B-41362","M","Resident Male","F",0,0,"B-41260-->B-41362","B-41362-->B-41260","B-41260_B-41362",0
"B-41260","BB-6625","M","Resident Male","F",0,0.0279166666666667,"B-41260-->BB-6625","BB-6625-->B-41260","B-41260_BB-6625",0
"B-41260","BB-6629","M","Resident Male","F",0,0,"B-41260-->BB-6629","BB-6629-->B-41260","B-41260_BB-6629",0
"B-41260","BB-6681","M","Resident Male","F",0,0,"B-41260-->BB-6681","BB-6681-->B-41260","B-41260_BB-6681",0
"B-41260","BB-9319","M","Resident Male","F",0,0.15,"B-41260-->BB-9319","BB-9319-->B-41260","B-41260_BB-9319",NA
"B-41260","BB-9363","M","Resident Male","F",0,0,"B-41260-->BB-9363","BB-9363-->B-41260","B-41260_BB-9363",0
